condition,subject,session,cycle,trial,test,stimulus,category,response,dangerous,nutricious,correct,cumulative,RT,motivation,competence,communication,complement
1,15,3,1,16,0,00101.jpg,1,1,0,0,1,-200,23706,1.5,2,3,1.5
1,15,3,1,17,0,00111.jpg,3,1,1,0,0,-300,27070,1.5,2,3,1.5
1,15,3,1,18,0,00000.jpg,1,1,0,0,1,-200,6028,1.5,2,3,1.5
1,15,3,1,19,0,00110.jpg,1,3,0,0,0,-300,4027,1.5,2,3,1.5
1,15,3,1,20,0,00001.jpg,1,1,0,0,1,-200,13554,1.5,2,3,1.5
1,15,3,1,21,0,00101.jpg,1,1,0,0,1,-100,12908,1.5,2,3,1.5
1,15,3,1,22,0,10001.jpg,1,1,0,0,1,0,5552,1.5,2,3,1.5
1,15,3,1,23,0,01000.jpg,1,1,0,0,1,100,4275,1.5,2,3,1.5
1,15,3,1,24,0,11100.jpg,2,2,0,1,1,200,4016,1.5,2,3,1.5
1,15,3,1,25,0,11100.jpg,2,2,0,1,1,300,2577,1.5,2,3,1.5
1,15,3,1,26,0,10100.jpg,1,2,0,0,0,200,27593,1.5,2,3,1.5
1,15,3,1,27,0,10011.jpg,3,3,1,0,1,300,16083,1.5,2,3,1.5
1,15,3,1,28,0,10010.jpg,1,1,0,0,1,400,6847,1.5,2,3,1.5
1,15,3,1,29,0,11000.jpg,1,2,0,0,0,300,19982,1.5,2,3,1.5
1,15,3,1,30,0,00010.jpg,1,1,0,0,1,400,9055,1.5,2,3,1.5
1,15,3,1,31,0,11110.jpg,2,4,0,1,0,300,7150,1.5,2,3,1.5
1,15,3,1,32,0,11111.jpg,4,4,1,1,1,400,11848,1.5,2,3,1.5
1,15,3,2,33,0,10010.jpg,1,1,0,0,1,500,3196,1.5,2,3,1.5
1,15,3,2,34,0,10000.jpg,1,1,0,0,1,600,2589,1.5,2,3,1.5
1,15,3,2,35,0,10111.jpg,4,4,1,1,1,700,12190,1.5,2,3,1.5
1,15,3,2,36,0,00011.jpg,3,3,1,0,1,800,6624,1.5,2,3,1.5
1,15,3,2,37,0,10111.jpg,4,4,1,1,1,900,2455,1.5,2,3,1.5
1,15,3,2,38,0,00000.jpg,1,1,0,0,1,1000,6629,1.5,2,3,1.5
1,15,3,2,39,0,00100.jpg,1,1,0,0,1,1100,4211,1.5,2,3,1.5
1,15,3,2,40,0,00100.jpg,1,1,0,0,1,1200,2453,1.5,2,3,1.5
1,15,3,2,41,0,10110.jpg,2,2,0,1,1,1300,5130,1.5,2,3,1.5
1,15,3,2,42,0,11000.jpg,1,1,0,0,1,1400,5829,1.5,2,3,1.5
1,15,3,2,43,0,10011.jpg,3,3,1,0,1,1500,6428,1.5,2,3,1.5
1,15,3,2,44,0,01101.jpg,2,1,0,1,0,1400,14012,1.5,2,3,1.5
1,15,3,2,45,0,01010.jpg,1,1,0,0,1,1500,7236,1.5,2,3,1.5
1,15,3,2,46,0,00010.jpg,1,1,0,0,1,1600,2379,1.5,2,3,1.5
1,15,3,2,47,0,11101.jpg,2,2,0,1,1,1700,9253,1.5,2,3,1.5
1,15,3,2,48,0,10110.jpg,2,2,0,1,1,1800,3794,1.5,2,3,1.5
1,15,3,2,49,0,11011.jpg,4,4,1,1,1,1900,19323,1.5,2,3,1.5
1,15,3,2,50,0,11001.jpg,2,2,0,1,1,2000,6885,1.5,2,3,1.5
1,15,3,2,51,0,01011.jpg,3,3,1,0,1,2100,4532,1.5,2,3,1.5
1,15,3,2,52,0,01011.jpg,3,3,1,0,1,2200,2231,1.5,2,3,1.5
1,15,3,2,53,0,01100.jpg,2,2,0,1,1,2300,4951,1.5,2,3,1.5
1,15,3,2,54,0,11010.jpg,2,2,0,1,1,2400,7258,1.5,2,3,1.5
1,15,3,2,55,0,01010.jpg,1,1,0,0,1,2500,2896,1.5,2,3,1.5
1,15,3,2,56,0,01001.jpg,1,1,0,0,1,2600,3773,1.5,2,3,1.5
1,15,3,2,57,0,10001.jpg,1,1,0,0,1,2700,4286,1.5,2,3,1.5
1,15,3,2,58,0,10000.jpg,1,1,0,0,1,2800,2419,1.5,2,3,1.5
1,15,3,2,59,0,10111.jpg,4,4,1,1,1,2900,3595,1.5,2,3,1.5
1,15,3,2,60,0,01100.jpg,2,2,0,1,1,3000,2987,1.5,2,3,1.5
1,15,3,2,61,0,11010.jpg,2,2,0,1,1,3100,7980,1.5,2,3,1.5
1,15,3,2,62,0,11110.jpg,2,2,0,1,1,3200,4812,1.5,2,3,1.5
1,15,3,2,63,0,11111.jpg,4,4,1,1,1,3300,3466,1.5,2,3,1.5
1,15,3,2,64,0,01100.jpg,2,2,0,1,1,3400,11807,1.5,2,3,1.5
1,15,3,3,65,0,10101.jpg,2,2,0,1,1,3500,4278,1.5,2,3,1.5
1,15,3,3,66,0,00011.jpg,3,3,1,0,1,3600,3011,1.5,2,3,1.5
1,15,3,3,67,0,10101.jpg,2,2,0,1,1,3700,3636,1.5,2,3,1.5
1,15,3,3,68,0,01110.jpg,2,2,0,1,1,3800,3323,1.5,2,3,1.5
1,15,3,3,69,0,00101.jpg,1,1,0,0,1,3900,3968,1.5,2,3,1.5
1,15,3,3,70,0,01011.jpg,3,3,1,0,1,4000,3528,1.5,2,3,1.5
1,15,3,3,71,0,11100.jpg,2,2,0,1,1,4100,3349,1.5,2,3,1.5
1,15,3,3,72,0,01110.jpg,2,2,0,1,1,4200,9575,1.5,2,3,1.5
1,15,3,3,73,0,01000.jpg,1,1,0,0,1,4300,6225,1.5,2,3,1.5
1,15,3,3,74,0,01111.jpg,4,4,1,1,1,4400,3424,1.5,2,3,1.5
1,15,3,3,75,0,01001.jpg,1,1,0,0,1,4500,2199,1.5,2,3,1.5
1,15,3,3,76,0,00010.jpg,1,1,0,0,1,4600,3047,1.5,2,3,1.5
1,15,3,3,77,0,10001.jpg,1,1,0,0,1,4700,2918,1.5,2,3,1.5
1,15,3,3,78,0,11110.jpg,2,2,0,1,1,4800,3169,1.5,2,3,1.5
1,15,3,3,79,0,00110.jpg,1,1,0,0,1,4900,7004,1.5,2,3,1.5
1,15,3,3,80,0,00001.jpg,1,1,0,0,1,5000,2812,1.5,2,3,1.5
1,15,3,3,81,0,10010.jpg,1,1,0,0,1,5100,3532,1.5,2,3,1.5
1,15,3,3,82,0,01101.jpg,2,2,0,1,1,5200,4487,1.5,2,3,1.5
1,15,3,3,83,0,01010.jpg,1,1,0,0,1,5300,3901,1.5,2,3,1.5
1,15,3,3,84,0,01111.jpg,4,4,1,1,1,5400,4287,1.5,2,3,1.5
1,15,3,3,85,0,11011.jpg,4,4,1,1,1,5500,4845,1.5,2,3,1.5
1,15,3,3,86,0,00100.jpg,1,1,0,0,1,5600,4673,1.5,2,3,1.5
1,15,3,3,87,0,11011.jpg,4,4,1,1,1,5700,2792,1.5,2,3,1.5
1,15,3,3,88,0,10110.jpg,2,2,0,1,1,5800,3456,1.5,2,3,1.5
1,15,3,3,89,0,00111.jpg,3,3,1,0,1,5900,3630,1.5,2,3,1.5
1,15,3,3,90,0,00000.jpg,1,1,0,0,1,6000,3775,1.5,2,3,1.5
1,15,3,3,91,0,01110.jpg,2,2,0,1,1,6100,2607,1.5,2,3,1.5
1,15,3,3,92,0,10101.jpg,2,2,0,1,1,6200,3503,1.5,2,3,1.5
1,15,3,3,93,0,00001.jpg,1,1,0,0,1,6300,2915,1.5,2,3,1.5
1,15,3,3,94,0,11111.jpg,4,4,1,1,1,6400,3600,1.5,2,3,1.5
1,15,3,3,95,0,00011.jpg,3,3,1,0,1,6500,3559,1.5,2,3,1.5
1,15,3,3,96,0,00111.jpg,3,3,1,0,1,6600,2465,1.5,2,3,1.5
1,15,3,0,97,1,11011pt.jpg,4,4,1,1,1,6600,2465,1.5,2,3,1.5
1,15,3,0,98,1,01010pt.jpg,1,1,0,0,1,6600,2465,1.5,2,3,1.5
1,15,3,0,99,1,00111pt.jpg,3,3,1,0,1,6600,2465,1.5,2,3,1.5
1,15,3,0,100,1,10101pt.jpg,2,2,0,1,1,6600,2465,1.5,2,3,1.5
1,15,3,0,101,1,01000pt.jpg,1,1,0,0,1,6600,2465,1.5,2,3,1.5
1,15,3,0,102,1,11111pt.jpg,4,4,1,1,1,6600,2465,1.5,2,3,1.5
1,15,3,0,103,1,11110pt.jpg,2,2,0,1,1,6600,2465,1.5,2,3,1.5
1,15,3,0,104,1,00101pt.jpg,1,1,0,0,1,6600,2465,1.5,2,3,1.5
1,16,1,1,1,0,11000.jpg,1,4,0,0,0,-100,48422,1.5,2,2.5,1
1,16,1,1,2,0,00000.jpg,1,1,0,0,1,0,21724,1.5,2,2.5,1
1,16,1,1,3,0,10000.jpg,1,1,0,0,1,100,18416,1.5,2,2.5,1
1,16,1,1,4,0,11100.jpg,3,2,1,0,0,0,17088,1.5,2,2.5,1
1,16,1,1,5,0,00011.jpg,2,2,0,1,1,100,29772,1.5,2,2.5,1
1,16,1,1,6,0,01100.jpg,1,3,0,0,0,0,27094,1.5,2,2.5,1
1,16,1,1,7,0,00000.jpg,1,1,0,0,1,100,23122,1.5,2,2.5,1
1,16,1,1,8,0,00011.jpg,2,2,0,1,1,200,7165,1.5,2,2.5,1
1,16,1,1,9,0,11011.jpg,2,4,0,1,0,100,8910,1.5,2,2.5,1
1,16,1,1,10,0,11000.jpg,1,1,0,0,1,200,18027,1.5,2,2.5,1
1,16,1,1,11,0,00111.jpg,2,2,0,1,1,300,24577,1.5,2,2.5,1
1,16,1,1,12,0,10011.jpg,2,2,0,1,1,400,7076,1.5,2,2.5,1
1,16,1,1,13,0,10100.jpg,3,3,1,0,1,500,16297,1.5,2,2.5,1
1,16,1,1,14,0,00001.jpg,1,1,0,0,1,600,17670,1.5,2,2.5,1
1,16,1,1,15,0,11000.jpg,1,1,0,0,1,700,3195,1.5,2,2.5,1
1,16,1,1,16,0,01001.jpg,1,1,0,0,1,800,12124,1.5,2,2.5,1
1,16,1,1,17,0,01000.jpg,1,1,0,0,1,900,5488,1.5,2,2.5,1
1,16,1,1,18,0,00010.jpg,2,3,0,1,0,800,32053,1.5,2,2.5,1
1,16,1,1,19,0,00101.jpg,1,4,0,0,0,700,25850,1.5,2,2.5,1
1,16,1,1,20,0,10010.jpg,2,3,0,1,0,600,11784,1.5,2,2.5,1
1,16,1,1,21,0,01011.jpg,2,2,0,1,1,700,25402,1.5,2,2.5,1
1,16,1,1,22,0,10000.jpg,1,1,0,0,1,800,4720,1.5,2,2.5,1
1,16,1,1,23,0,11001.jpg,1,2,0,0,0,700,8253,1.5,2,2.5,1
1,16,1,1,24,0,01100.jpg,1,2,0,0,0,600,30138,1.5,2,2.5,1
1,16,1,1,25,0,01011.jpg,2,2,0,1,1,700,14733,1.5,2,2.5,1
1,16,1,1,26,0,01010.jpg,2,1,0,1,0,600,37368,1.5,2,2.5,1
1,16,1,1,27,0,11010.jpg,2,4,0,1,0,500,25659,1.5,2,2.5,1
1,16,1,1,28,0,11100.jpg,3,2,1,0,0,400,45752,1.5,2,2.5,1
1,16,1,1,29,0,11111.jpg,4,4,1,1,1,500,34145,1.5,2,2.5,1
1,16,1,1,30,0,10011.jpg,2,2,0,1,1,600,4347,1.5,2,2.5,1
1,16,1,1,31,0,11010.jpg,2,2,0,1,1,700,3701,1.5,2,2.5,1
1,16,1,1,32,0,00110.jpg,2,4,0,1,0,600,35658,1.5,2,2.5,1
1,16,1,2,33,0,11001.jpg,1,2,0,0,0,500,26936,1.5,2,2.5,1
1,16,1,2,34,0,00010.jpg,2,2,0,1,1,600,3129,1.5,2,2.5,1
1,16,1,2,35,0,10010.jpg,2,2,0,1,1,700,2389,1.5,2,2.5,1
1,16,1,2,36,0,00001.jpg,1,1,0,0,1,800,7141,1.5,2,2.5,1
1,16,1,2,37,0,01110.jpg,2,2,0,1,1,900,10561,1.5,2,2.5,1
1,16,1,2,38,0,10110.jpg,4,4,1,1,1,1000,10156,1.5,2,2.5,1
1,16,1,2,39,0,10111.jpg,4,4,1,1,1,1100,2852,1.5,2,2.5,1
1,16,1,2,40,0,00000.jpg,1,1,0,0,1,1200,6066,1.5,2,2.5,1
1,16,1,2,41,0,11111.jpg,4,4,1,1,1,1300,3039,1.5,2,2.5,1
1,16,1,2,42,0,01101.jpg,1,2,0,0,0,1200,32725,1.5,2,2.5,1
1,16,1,2,43,0,11111.jpg,4,4,1,1,1,1300,6832,1.5,2,2.5,1
1,16,1,2,44,0,10010.jpg,2,2,0,1,1,1400,4726,1.5,2,2.5,1
1,16,1,2,45,0,01101.jpg,1,1,0,0,1,1500,4745,1.5,2,2.5,1
1,16,1,2,46,0,11101.jpg,3,3,1,0,1,1600,19444,1.5,2,2.5,1
1,16,1,2,47,0,01111.jpg,2,2,0,1,1,1700,15114,1.5,2,2.5,1
1,16,1,2,48,0,10001.jpg,1,1,0,0,1,1800,21254,1.5,2,2.5,1
1,16,1,2,49,0,00101.jpg,1,1,0,0,1,1900,2790,1.5,2,2.5,1
1,16,1,2,50,0,01010.jpg,2,2,0,1,1,2000,2629,1.5,2,2.5,1
1,16,1,2,51,0,00111.jpg,2,2,0,1,1,2100,5637,1.5,2,2.5,1
1,16,1,2,52,0,11110.jpg,4,4,1,1,1,2200,3139,1.5,2,2.5,1
1,16,1,2,53,0,11101.jpg,3,1,1,0,0,2100,7325,1.5,2,2.5,1
1,16,1,2,54,0,10001.jpg,1,1,0,0,1,2200,25953,1.5,2,2.5,1
1,16,1,2,55,0,10110.jpg,4,4,1,1,1,2300,5484,1.5,2,2.5,1
1,16,1,2,56,0,11011.jpg,2,2,0,1,1,2400,4511,1.5,2,2.5,1
1,16,1,2,57,0,10100.jpg,3,3,1,0,1,2500,7803,1.5,2,2.5,1
1,16,1,2,58,0,01111.jpg,2,2,0,1,1,2600,9659,1.5,2,2.5,1
1,16,1,2,59,0,00110.jpg,2,2,0,1,1,2700,32232,1.5,2,2.5,1
1,16,1,2,60,0,00100.jpg,1,1,0,0,1,2800,5168,1.5,2,2.5,1
1,16,1,2,61,0,10000.jpg,1,1,0,0,1,2900,10074,1.5,2,2.5,1
1,16,1,2,62,0,00100.jpg,1,3,0,0,0,2800,4480,1.5,2,2.5,1
1,16,1,2,63,0,01000.jpg,1,1,0,0,1,2900,11165,1.5,2,2.5,1
1,16,1,2,64,0,10110.jpg,4,4,1,1,1,3000,5094,1.5,2,2.5,1
1,16,1,3,65,0,10111.jpg,4,4,1,1,1,3100,2866,1.5,2,2.5,1
1,16,1,3,66,0,11010.jpg,2,2,0,1,1,3200,9423,1.5,2,2.5,1
1,16,1,3,67,0,10101.jpg,3,3,1,0,1,3300,11045,1.5,2,2.5,1
1,16,1,3,68,0,01000.jpg,1,1,0,0,1,3400,2533,1.5,2,2.5,1
1,16,1,3,69,0,00001.jpg,1,1,0,0,1,3500,1960,1.5,2,2.5,1
1,16,1,3,70,0,01110.jpg,2,2,0,1,1,3600,3675,1.5,2,2.5,1
1,16,1,3,71,0,01101.jpg,1,1,0,0,1,3700,12255,1.5,2,2.5,1
1,16,1,3,72,0,00110.jpg,2,2,0,1,1,3800,5662,1.5,2,2.5,1
1,16,1,3,73,0,10101.jpg,3,3,1,0,1,3900,4236,1.5,2,2.5,1
1,16,1,3,74,0,01111.jpg,2,2,0,1,1,4000,2323,1.5,2,2.5,1
1,16,1,3,75,0,11110.jpg,4,4,1,1,1,4100,3527,1.5,2,2.5,1
1,16,1,3,76,0,10100.jpg,3,3,1,0,1,4200,6130,1.5,2,2.5,1
1,16,1,3,77,0,11110.jpg,4,4,1,1,1,4300,2605,1.5,2,2.5,1
1,16,1,3,78,0,10111.jpg,4,4,1,1,1,4400,2172,1.5,2,2.5,1
1,16,1,3,79,0,01011.jpg,2,2,0,1,1,4500,4493,1.5,2,2.5,1
1,16,1,3,80,0,01001.jpg,1,1,0,0,1,4600,2586,1.5,2,2.5,1
1,16,1,3,81,0,11100.jpg,3,3,1,0,1,4700,3850,1.5,2,2.5,1
1,16,1,3,82,0,10001.jpg,1,1,0,0,1,4800,4546,1.5,2,2.5,1
1,16,1,3,83,0,00010.jpg,2,2,0,1,1,4900,2244,1.5,2,2.5,1
1,16,1,3,84,0,11101.jpg,3,3,1,0,1,5000,3700,1.5,2,2.5,1
1,16,1,3,85,0,01001.jpg,1,1,0,0,1,5100,2232,1.5,2,2.5,1
1,16,1,3,86,0,11011.jpg,2,2,0,1,1,5200,2303,1.5,2,2.5,1
1,16,1,3,87,0,00011.jpg,2,2,0,1,1,5300,2140,1.5,2,2.5,1
1,16,1,3,88,0,10101.jpg,3,3,1,0,1,5400,2973,1.5,2,2.5,1
1,16,1,3,89,0,11001.jpg,1,1,0,0,1,5500,2352,1.5,2,2.5,1
1,16,1,3,90,0,00101.jpg,1,1,0,0,1,5600,2428,1.5,2,2.5,1
1,16,1,3,91,0,01010.jpg,2,2,0,1,1,5700,2586,1.5,2,2.5,1
1,16,1,3,92,0,01110.jpg,2,2,0,1,1,5800,2578,1.5,2,2.5,1
1,16,1,3,93,0,00111.jpg,2,2,0,1,1,5900,1621,1.5,2,2.5,1
1,16,1,3,94,0,10011.jpg,2,2,0,1,1,6000,7899,1.5,2,2.5,1
1,16,1,3,95,0,00100.jpg,1,1,0,0,1,6100,3240,1.5,2,2.5,1
1,16,1,3,96,0,01100.jpg,1,1,0,0,1,6200,2063,1.5,2,2.5,1
1,16,1,0,97,1,01000pt.jpg,1,1,0,0,1,6200,17569,1.5,2,2.5,1
1,16,1,0,98,1,00111pt.jpg,2,2,0,1,1,6200,40272,1.5,2,2.5,1
1,16,1,0,99,1,01010pt.jpg,2,2,0,1,1,6200,6370,1.5,2,2.5,1
1,16,1,0,100,1,10101pt.jpg,3,3,1,0,1,6200,34794,1.5,2,2.5,1
1,16,1,0,101,1,11110pt.jpg,4,4,1,1,1,6200,4712,1.5,2,2.5,1
1,16,1,0,102,1,11011pt.jpg,2,2,0,1,1,6200,4994,1.5,2,2.5,1
1,16,1,0,103,1,11111pt.jpg,4,4,1,1,1,6200,6312,1.5,2,2.5,1
1,16,1,0,104,1,00101pt.jpg,1,1,0,0,1,6200,25968,1.5,2,2.5,1
1,16,2,1,1,0,11001.jpg,2,2,0,1,1,100,25979,1.5,2,2.5,1
1,16,2,1,2,0,10001.jpg,1,2,0,0,0,0,2556,1.5,2,2.5,1
1,16,2,1,3,0,10111.jpg,4,4,1,1,1,100,23334,1.5,2,2.5,1
1,16,2,1,4,0,01101.jpg,2,2,0,1,1,200,15648,1.5,2,2.5,1
1,16,2,1,5,0,00010.jpg,3,4,1,0,0,100,18463,1.5,2,2.5,1
1,16,2,1,6,0,11110.jpg,4,4,1,1,1,200,17355,1.5,2,2.5,1
1,16,2,1,7,0,10011.jpg,3,3,1,0,1,300,14293,1.5,2,2.5,1
1,16,2,1,8,0,00000.jpg,1,1,0,0,1,400,7019,1.5,2,2.5,1
1,16,2,1,9,0,01101.jpg,2,2,0,1,1,500,6554,1.5,2,2.5,1
1,16,2,1,10,0,11101.jpg,2,2,0,1,1,600,10931,1.5,2,2.5,1
1,16,2,1,11,0,10100.jpg,2,2,0,1,1,700,5224,1.5,2,2.5,1
1,16,2,1,12,0,01111.jpg,4,3,1,1,0,600,9334,1.5,2,2.5,1
1,16,2,1,13,0,01000.jpg,1,1,0,0,1,700,13111,1.5,2,2.5,1
1,16,2,1,14,0,10101.jpg,2,2,0,1,1,800,6955,1.5,2,2.5,1
1,16,2,1,15,0,00000.jpg,1,1,0,0,1,900,2102,1.5,2,2.5,1
1,16,2,1,16,0,00100.jpg,1,2,0,0,0,800,31081,1.5,2,2.5,1
1,16,2,1,17,0,10001.jpg,1,2,0,0,0,700,4519,1.5,2,2.5,1
1,16,2,1,18,0,10001.jpg,1,1,0,0,1,800,9081,1.5,2,2.5,1
1,16,2,1,19,0,10010.jpg,3,3,1,0,1,900,15615,1.5,2,2.5,1
1,16,2,1,20,0,00101.jpg,1,2,0,0,0,800,21575,1.5,2,2.5,1
1,16,2,1,21,0,10000.jpg,1,1,0,0,1,900,11857,1.5,2,2.5,1
1,16,2,1,22,0,11001.jpg,2,1,0,1,0,800,36902,1.5,2,2.5,1
1,16,2,1,23,0,11111.jpg,4,4,1,1,1,900,36042,1.5,2,2.5,1
1,16,2,1,24,0,01111.jpg,4,4,1,1,1,1000,3024,1.5,2,2.5,1
1,16,2,1,25,0,10000.jpg,1,2,0,0,0,900,16694,1.5,2,2.5,1
1,16,2,1,26,0,00110.jpg,3,3,1,0,1,1000,38226,1.5,2,2.5,1
1,16,2,1,27,0,01100.jpg,2,1,0,1,0,900,11179,1.5,2,2.5,1
1,16,2,1,28,0,00001.jpg,1,2,0,0,0,800,31332,1.5,2,2.5,1
1,16,2,1,29,0,10101.jpg,2,2,0,1,1,900,44854,1.5,2,2.5,1
1,16,2,1,30,0,11100.jpg,2,1,0,1,0,800,20451,1.5,2,2.5,1
1,16,2,1,31,0,11011.jpg,4,3,1,1,0,700,20666,1.5,2,2.5,1
1,16,2,1,32,0,00111.jpg,3,4,1,0,0,600,9982,1.5,2,2.5,1
1,16,2,2,33,0,11001.jpg,2,2,0,1,1,700,40590,1.5,2,2.5,1
1,16,2,2,34,0,10100.jpg,2,2,0,1,1,800,8839,1.5,2,2.5,1
1,16,2,2,35,0,10010.jpg,3,3,1,0,1,900,22669,1.5,2,2.5,1
1,16,2,2,36,0,01010.jpg,3,3,1,0,1,1000,3259,1.5,2,2.5,1
1,16,2,2,37,0,01110.jpg,4,4,1,1,1,1100,2713,1.5,2,2.5,1
1,16,2,2,38,0,10110.jpg,4,4,1,1,1,1200,1708,1.5,2,2.5,1
1,16,2,2,39,0,10111.jpg,4,4,1,1,1,1300,2632,1.5,2,2.5,1
1,16,2,2,40,0,10000.jpg,1,2,0,0,0,1200,6165,1.5,2,2.5,1
1,16,2,2,41,0,11110.jpg,4,4,1,1,1,1300,4887,1.5,2,2.5,1
1,16,2,2,42,0,11100.jpg,2,2,0,1,1,1400,20147,1.5,2,2.5,1
1,16,2,2,43,0,11101.jpg,2,2,0,1,1,1500,3445,1.5,2,2.5,1
1,16,2,2,44,0,00011.jpg,3,3,1,0,1,1600,4148,1.5,2,2.5,1
1,16,2,2,45,0,01011.jpg,3,3,1,0,1,1700,2511,1.5,2,2.5,1
1,16,2,2,46,0,00011.jpg,3,3,1,0,1,1800,1211,1.5,2,2.5,1
1,16,2,2,47,0,01001.jpg,1,1,0,0,1,1900,6021,1.5,2,2.5,1
1,16,2,2,48,0,00001.jpg,1,1,0,0,1,2000,5115,1.5,2,2.5,1
1,16,2,2,49,0,00111.jpg,3,4,1,0,0,1900,4865,1.5,2,2.5,1
1,16,2,2,50,0,11000.jpg,2,1,0,1,0,1800,11933,1.5,2,2.5,1
1,16,2,2,51,0,00100.jpg,1,1,0,0,1,1900,22312,1.5,2,2.5,1
1,16,2,2,52,0,11011.jpg,4,3,1,1,0,1800,32988,1.5,2,2.5,1
1,16,2,2,53,0,01001.jpg,1,2,0,0,0,1700,6908,1.5,2,2.5,1
1,16,2,2,54,0,01110.jpg,4,4,1,1,1,1800,6439,1.5,2,2.5,1
1,16,2,2,55,0,11111.jpg,4,4,1,1,1,1900,1685,1.5,2,2.5,1
1,16,2,2,56,0,11010.jpg,4,3,1,1,0,1800,2609,1.5,2,2.5,1
1,16,2,2,57,0,01011.jpg,3,4,1,0,0,1700,15495,1.5,2,2.5,1
1,16,2,2,58,0,00010.jpg,3,3,1,0,1,1800,3626,1.5,2,2.5,1
1,16,2,2,59,0,00011.jpg,3,3,1,0,1,1900,3859,1.5,2,2.5,1
1,16,2,2,60,0,10110.jpg,4,4,1,1,1,2000,2617,1.5,2,2.5,1
1,16,2,2,61,0,01011.jpg,3,3,1,0,1,2100,1865,1.5,2,2.5,1
1,16,2,2,62,0,00100.jpg,1,1,0,0,1,2200,10470,1.5,2,2.5,1
1,16,2,2,63,0,10110.jpg,4,4,1,1,1,2300,9125,1.5,2,2.5,1
1,16,2,2,64,0,11100.jpg,2,1,0,1,0,2200,10838,1.5,2,2.5,1
1,16,2,3,65,0,11000.jpg,2,2,0,1,1,2300,9750,1.5,2,2.5,1
1,16,2,3,66,0,01100.jpg,2,1,0,1,0,2200,23967,1.5,2,2.5,1
1,16,2,3,67,0,01100.jpg,2,2,0,1,1,2300,12121,1.5,2,2.5,1
1,16,2,3,68,0,10011.jpg,3,3,1,0,1,2400,5044,1.5,2,2.5,1
1,16,2,3,69,0,10101.jpg,2,2,0,1,1,2500,6787,1.5,2,2.5,1
1,16,2,3,70,0,01010.jpg,3,3,1,0,1,2600,14420,1.5,2,2.5,1
1,16,2,3,71,0,01000.jpg,1,1,0,0,1,2700,5563,1.5,2,2.5,1
1,16,2,3,72,0,00101.jpg,1,2,0,0,0,2600,4068,1.5,2,2.5,1
1,16,2,3,73,0,10010.jpg,3,3,1,0,1,2700,3882,1.5,2,2.5,1
1,16,2,3,74,0,00111.jpg,3,3,1,0,1,2800,22696,1.5,2,2.5,1
1,16,2,3,75,0,01101.jpg,2,1,0,1,0,2700,25813,1.5,2,2.5,1
1,16,2,3,76,0,10111.jpg,4,4,1,1,1,2800,11716,1.5,2,2.5,1
1,16,2,3,77,0,00010.jpg,3,3,1,0,1,2900,2184,1.5,2,2.5,1
1,16,2,3,78,0,00001.jpg,1,2,0,0,0,2800,4978,1.5,2,2.5,1
1,16,2,3,79,0,01001.jpg,1,1,0,0,1,2900,3267,1.5,2,2.5,1
1,16,2,3,80,0,00110.jpg,3,3,1,0,1,3000,4776,1.5,2,2.5,1
1,16,2,3,81,0,01000.jpg,1,1,0,0,1,3100,5835,1.5,2,2.5,1
1,16,2,3,82,0,10100.jpg,2,2,0,1,1,3200,5681,1.5,2,2.5,1
1,16,2,3,83,0,01010.jpg,3,3,1,0,1,3300,4408,1.5,2,2.5,1
1,16,2,3,84,0,10011.jpg,3,3,1,0,1,3400,2455,1.5,2,2.5,1
1,16,2,3,85,0,11101.jpg,2,2,0,1,1,3500,7507,1.5,2,2.5,1
1,16,2,3,86,0,11011.jpg,4,3,1,1,0,3400,2479,1.5,2,2.5,1
1,16,2,3,87,0,00110.jpg,3,3,1,0,1,3500,8003,1.5,2,2.5,1
1,16,2,3,88,0,01110.jpg,4,3,1,1,0,3400,2435,1.5,2,2.5,1
1,16,2,3,89,0,11111.jpg,4,4,1,1,1,3500,7841,1.5,2,2.5,1
1,16,2,3,90,0,11010.jpg,4,4,1,1,1,3600,11910,1.5,2,2.5,1
1,16,2,3,91,0,00101.jpg,1,2,0,0,0,3500,22873,1.5,2,2.5,1
1,16,2,3,92,0,11110.jpg,4,4,1,1,1,3600,10150,1.5,2,2.5,1
1,16,2,3,93,0,00000.jpg,1,1,0,0,1,3700,3023,1.5,2,2.5,1
1,16,2,3,94,0,11000.jpg,2,2,0,1,1,3800,2767,1.5,2,2.5,1
1,16,2,3,95,0,01111.jpg,4,3,1,1,0,3700,2145,1.5,2,2.5,1
1,16,2,3,96,0,11010.jpg,4,3,1,1,0,3600,9025,1.5,2,2.5,1
1,16,2,0,97,1,10101pt.jpg,2,2,0,1,1,3600,9025,1.5,2,2.5,1
1,16,2,0,98,1,11011pt.jpg,4,3,1,1,0,3600,9025,1.5,2,2.5,1
1,16,2,0,99,1,00101pt.jpg,1,2,0,0,0,3600,9025,1.5,2,2.5,1
1,16,2,0,100,1,01000pt.jpg,1,1,0,0,1,3600,9025,1.5,2,2.5,1
1,16,2,0,101,1,11111pt.jpg,4,4,1,1,1,3600,9025,1.5,2,2.5,1
1,16,2,0,102,1,11110pt.jpg,4,4,1,1,1,3600,9025,1.5,2,2.5,1
1,16,2,0,103,1,01010pt.jpg,3,3,1,0,1,3600,9025,1.5,2,2.5,1
1,16,2,0,104,1,00111pt.jpg,3,4,1,0,0,3600,9025,1.5,2,2.5,1
